34
1 fs input comment
C -4.1790753520882795 -0.40267144058894977 0.9637412272326615
C -4.279519969293117 -0.4873149876302597 -1.5063916390933259
C 1.9461870611615977 -2.1890267596383013 0.3247448404624645
C 3.71241310346527 -0.2376730477454569 -1.38315705033991
C 3.7516677623092294 0.25628849072232046 1.6226709159360357
C -2.1448120977620317 0.2000104606183882 -0.6132205166229365
C -3.396020139117219 -0.6989808754620243 -0.3151667357318536
C -0.9468687867968387 0.11927650413767737 0.3111535526405412
C 0.08872772538503751 0.9473474687499058 -0.4740493958536085
N -1.1990027021100826 0.6244176912300959 1.6795338114811442
O -0.31892776968022496 1.841568515600628 -1.1229717709011129
O 1.3513819834548162 0.6246914786719271 -0.0590563717459062
Si 2.599213624146654 -0.35277966047042403 0.20589892491009548
H -5.055909759066397 -1.0589427202872674 1.0287733762627183
H -4.416221727714554 0.635954064513758 0.9541851433345195
H -3.4975173831873767 -0.4361221998288312 1.76973053147618
H -4.045851197351618 0.5461429928108488 -1.9436584155718706
H -5.291235993329808 -0.478751181239615 -1.1741758689882742
H -4.100337347997917 -1.2746466304508561 -2.220757548394856
H 0.9678264903858429 -2.2506079088963578 -0.35805754348284324
H 1.5978860268060817 -2.319166247883262 1.387111052215369
H 2.5130825930070766 -3.054452053819289 0.12279055774139498
H 4.191079395034789 0.8669846625254229 -1.171966913143162
H 3.239546886317929 -0.24293456900399996 -2.423903120819549
H 4.49658525732435 -0.9231183813775512 -1.4997881379838058
H 3.7236127367309653 1.4272653243590885 1.6692232254685577
H 4.858228029086982 0.15796062383353057 1.7335343658455997
H 3.2364924026287443 0.2322333895341863 2.607142390824928
H -2.5987259552345825 1.2383428999257233 -0.7661130856198245
H -1.7206903353186487 -0.14832532579156693 -1.5407461572033336
H -2.8601489735348857 -1.5891103662278454 -0.22532021929180335
H -0.6246494890184733 -0.9304416161227278 0.22452010626918267
H -0.7089454528202881 1.4736291884101227 1.8990931215018703
H -1.1992093289098622 -0.17978653533129385 2.344007898387596
34
2 fs input comment
C -4.188738059532613 -0.3931491910449687 0.9432462125993625
C -4.252688118460922 -0.47964063695653564 -1.495571753912733
C 1.985812136285111 -2.1727033613283178 0.33401725070865174
C 3.7361048641348145 -0.19153398581165354 -1.3870500530773902
C 3.7406160611016226 0.2896183917764421 1.6194681820007288
C -2.1413937490294024 0.19915955815356806 -0.5964059053607288
C -3.413293219262341 -0.7362749892296575 -0.3321957225287449
C -0.9599925944374809 0.11028139405326745 0.31407147143895653
C 0.11872935756142379 0.9336194888522146 -0.49915136084289247
N -1.1891635772527709 0.6369466588640127 1.6712906415464606
O -0.32578463993449397 1.8423220994115497 -1.1186281288663975
O 1.3344379068670624 0.6688782151373687 -0.03769866437009028
Si 2.588016582466132 -0.3815261240901832 0.1938472633013192
H -5.039208261794728 -1.0702723908036043 1.082424801444296
H -4.550732610065605 0.673123867478193 1.0215191621418422
H -3.646676834511335 -0.501753668844753 1.9116788995736644
H -4.021776218175042 0.48351154482064174 -1.9429592480698974
H -5.343152674896934 -0.46303343986977874 -1.060663564320108
H -4.141034728694013 -1.2676855882693587 -2.2586248564455307
H 1.1546357934624618 -2.277207440283588 -0.25991902068136535
H 1.5988600994625657 -2.221651572421577 1.3248127271989578
H 2.4860279302350676 -3.124853214258827 0.18301578962822354
H 4.162493664466162 0.7369485121683863 -1.2791592763504682
H 3.207608940982631 -0.21154332773859724 -2.3178458357887064
H 4.602635778748151 -0.9026458167210863 -1.4964579747010571
H 3.6809325958623367 1.363127107297133 1.5640260766191076
H 4.821473417233151 0.0548057981494687 1.7014299672151498
H 3.200419726939399 0.20637627931760688 2.5582589925081
H -2.527978047769672 1.1578740785239419 -0.712926822085999
H -1.7441597655477057 -0.27677878178482124 -1.505278898539068
H -2.9989019897406215 -1.7774454560433348 -0.19472124415742753
H -0.6953853954303671 -0.9965930325750627 0.29168175963162857
H -0.6983776977129538 1.4786773352358507 1.8887188008104723
H -1.1125199028337485 -0.0777432147572518 2.315107102708935
34
3 fs input comment
C -4.200044359173966 -0.37982368994017296 0.9363177333089994
C -4.258608989955743 -0.47380917569489234 -1.4980787884297753
C 2.027894660282472 -2.1568146345725046 0.3448994412882976
C 3.7604882027494857 -0.15914531065921 -1.3860745668445238
C 3.7184690832798424 0.3215072918247685 1.6201021441432677
C -2.1565580119346324 0.17128429543629112 -0.5814433988961772
C -3.4015260231635542 -0.7662237387801718 -0.32490354364307056
C -0.9707036841944556 0.08843690568262692 0.3217349531395086
C 0.13067054812112947 0.9276134473664454 -0.48382090532087285
N -1.1777213327377458 0.639750742349061 1.6429077614536753
O -0.31720129984324763 1.8509832202844012 -1.1165818942957109
O 1.3202438340625806 0.7102562254381342 -0.020668904164592213
Si 2.587289612220436 -0.41015718860424133 0.17879687287062368
H -5.028034789025623 -1.064826560801196 1.0764117525326082
H -4.664855713373953 0.6005352472346105 1.0003604339805365
H -3.7286361132677475 -0.5950373479695843 1.9626139938464828
H -4.034922315853438 0.4478780706596895 -1.9683770405478926
H -5.228374380875192 -0.44485419071450716 -1.1359925617245403
H -4.211938839588789 -1.2198970121480046 -2.2879851511465477
H 1.133312360359519 -2.308814103332547 -0.3346883278006006
H 1.556956622620169 -2.1605213962735563 1.374887789465825
H 2.5879194224350845 -3.1749340767584204 0.22063207535118234
H 4.242092246379517 0.8558508897223384 -1.3898560327273632
H 3.120521148442284 -0.17718602957903543 -2.2677896155650377
H 4.616202899593969 -0.8465289343544155 -1.4548502338060505
H 3.676542910546168 1.3877981673281785 1.3808968015543581
H 4.6874415164558965 -0.10887202738110245 1.6660968491729553
H 3.2068795511552417 0.06080244277766069 2.5709501799417627
H -2.456969296252402 1.2445123417650545 -0.6912138214739183
H -1.8015004403193802 -0.29485631777937465 -1.5257427916967885
H -3.1950785044684706 -1.9137783556640864 -0.2236247812984656
H -0.7481017809510161 -0.9452189815688453 0.45586989822008744
H -0.6707565181727059 1.5221971102254244 1.890687516106572
H -1.0100128323113562 -0.07677892648696759 2.4308122973058697
34
4 fs input comment
C -4.212347979625064 -0.3755223338048968 0.9514723939105968
C -4.270584317737403 -0.47623715036211284 -1.518053792841046
C 2.0540043523510794 -2.167942121794148 0.3633063352539295
C 3.784053255349098 -0.12208968793255508 -1.378775281749403
C 3.670922858395546 0.34295947793497195 1.6173476899036379
C -2.1860226823856093 0.12681342641925325 -0.5752802712272304
C -3.3786113523018857 -0.7905935962539918 -0.2947482622084096
C -0.9776910465397899 0.06755189873813786 0.33388082974721667
C 0.11088628621352656 0.9388318488252896 -0.4454825088502605
N -1.156638480221265 0.6409273501768582 1.6260836666038219
O -0.2904949563489236 1.8529010018240433 -1.1182430219729933
O 1.3216153659104082 0.7397955760091878 -0.0068083105016257675
Si 2.595777468001104 -0.4317306899539871 0.16113595659671276
H -5.0757435907775745 -1.091560580964816 0.9807033753469185
H -4.713172864493318 0.5690078023999958 0.9106758132025787
H -3.742407109947527 -0.6034156800214227 1.8381203334931324
H -4.032264964835098 0.5310626171491004 -2.0260883993926893
H -5.3424559765257555 -0.4088161667456484 -1.2152934446405415
H -4.262689481459092 -1.2093823752867858 -2.3144140698635067
H 1.1479034612733647 -2.328768317762771 -0.3878856208041966
H 1.555823509473815 -2.1552824555822916 1.3623550095208559
H 2.6628823525660206 -2.9761759525532216 0.3071026781596853
H 4.289936922651854 0.9640390138154123 -1.4737739486063097
H 3.0582636311274953 -0.18591162265052108 -2.2626908317987957
H 4.573148058586975 -0.8208114472675235 -1.4246708421427834
H 3.7315474590945237 1.4247159564568812 1.2775424676071483
H 4.63577408447615 -0.2636727205189885 1.614179725467337
H 3.25213014683925 -0.011889229286002013 2.5666616777221725
H -2.4009488973343407 1.2294192183034949 -0.6836357265542955
H -1.8586163200634385 -0.18810429783179325 -1.5555130992066373
H -3.359165602309004 -1.8235732317857385 -0.2914771637819897
H -0.7176594307639289 -0.9846903086943022 0.6213043242839363
H -0.7198981372560114 1.4896988492861911 1.8137529833161927
H -0.9483694593570998 0.06549692193565856 2.376087596393148
34
5 fs input comment
C -4.241435162050575 -0.3865101195771906 0.9555134241355787
C -4.2969782862882715 -0.47015617625155004 -1.5482628630743516
C 2.040652137811152 -2.1740303780016896 0.3897552664860249
C 3.7951148031765354 -0.06289428501861903 -1.3760179538424433
C 3.619135751124806 0.35231189996962314 1.599447413075391
C -2.214971378030642 0.07544568849594867 -0.5723551554981887
C -3.3801308646379304 -0.7799828359911595 -0.26176372574867146
C -0.9766808269016707 0.03587178572498991 0.34973403444017276
C 0.06910302099743611 0.9618249476714088 -0.39629193702514204
N -1.1400115094724197 0.6562173305333431 1.6034611894529371
O -0.25109313889647694 1.8422412673636968 -1.1279200069662005
O 1.3376031328354558 0.7547040055416346 0.0026992695737098043
Si 2.610640719447138 -0.4390877239150749 0.14136546566584374
H -5.078929700403625 -1.0804278602735224 0.8663264891242747
H -4.688183123312361 0.6380581526348306 0.8159292267996635
H -3.6028871086593357 -0.553694043392451 1.88233618507048
H -4.0585706036906135 0.460657529174681 -1.9857183812794654
H -5.4291659603658236 -0.37899620246325166 -1.293093374487299
H -4.2566212070409915 -1.2550576428173392 -2.328437732892332
H 1.3394409200561692 -2.362221319533647 -0.3087053816688227
H 1.5667558736904001 -2.204047247342111 1.333087890775249
H 2.9177067774505856 -2.9179819246070133 0.4033895499102145
H 4.206651664806959 0.8300021234393294 -1.516370424188637
H 3.1311505268459796 -0.2305680465000283 -2.1883508834941447
H 4.588882234027075 -0.8870401360198602 -1.4312849315359575
H 3.8330635509305604 1.3472389638325437 1.342703540055261
H 4.525274078507434 -0.2635412178556739 1.5209747530460882
