,Total_Energy,Trans_Energy,Vib_Motion_Energy,Rot_Energy
0,5.551251037621775,1.4590799889907744,1.2521606897645632,2.8400103588663925
1,5.8941511940313775,1.7235615098893258,1.381623125160118,2.7889665589819392
2,5.2891147401263225,2.1794060185979314,1.5033426326792343,1.606366088849255
3,5.686647814858423,2.996636446622314,1.5985052538355173,1.0915061144005251
4,6.1778169638424405,3.372350178023875,1.7160242082214152,1.0894425775971133
5,7.329546061073467,3.417566141347754,1.945645046929061,1.966334872796657
6,8.493800677606032,3.4213740360059477,2.272382654932895,2.8000439866671054
7,8.329363027457918,3.378978075862949,2.650923324370968,2.2994616272240025
8,7.842843441632402,3.2784067559677847,3.047604928545686,1.5168317571189232
9,7.578914409355882,3.188182867325022,3.441169496503753,0.9495620455271281
10,7.423994503169232,3.046671177764187,3.7053508488377687,0.6719724765673358
11,8.534423467222107,3.2828228579906225,3.457585381401477,1.794015227830017
12,9.32575462222215,3.786832645730742,2.565164921460546,2.9737570550308603
13,7.706292244824687,4.018895114776154,1.4860536059476441,2.201343524100868
14,7.162933928229509,4.894690185321939,0.7363733844441251,1.5318703584634574
15,7.364355770593894,5.84370635163122,0.5507876898025568,0.9698617291601312
16,9.085067871753566,7.011940272340949,0.8128337145827051,1.260293884829776
17,12.442517590688405,8.333672313949528,1.3561010653215393,2.752744211417398
18,13.273010542176774,8.46916474640917,1.8243209208696571,2.9795248748979906
19,12.4394728408989,8.286527626573285,1.9866118909559565,2.1663333233694395
20,11.593789249927836,8.281639523792379,1.8856959631766943,1.4264537629587972
21,11.743856579058589,8.684431672185395,1.6645398883508995,1.3948850185223713
22,12.391486105986681,8.895661737612306,1.3101961791918406,2.1856281891826077
23,12.506699939287076,8.678834243973396,0.8882956829431428,2.939570012370474
24,11.885593155331389,8.441930167455801,0.6628644521824321,2.7807985356931324
25,11.181784618525686,8.636907515222186,0.7668249941718615,1.7780521091317327
26,12.93032446543172,10.646381151063293,1.2462656663207072,1.0376776480478311
27,15.516223058216987,12.626284588747676,1.9758111249046904,0.9141273445645844
28,17.543596427189346,13.14433926816195,2.7807743396336733,1.61848281939358
29,19.77237551607653,13.35587946234624,3.54974085530612,2.8667551984240163
30,19.864908211134676,12.907824465693384,4.18483574774568,2.7722479976955894
31,18.976778166597303,12.370732468022556,4.804648619446685,1.8013970791284117
32,19.280130788665478,12.590826847985133,5.552355496241816,1.1369484444387645
33,21.654218449544942,14.652029537797269,6.297407586169637,0.7047813255778494
34,24.711639758758576,15.997873681192575,6.749185366443638,1.9645807111220592
35,25.13781314109887,15.377310604465219,6.892496647824744,2.8680058888090127
36,23.855323143804277,14.757922798307964,7.142938125093076,1.9544622204033517
37,23.63680511059681,14.268254701673808,7.989516758586229,1.379033650336698
38,24.502163342393068,13.954983165443412,9.313479997972443,1.233700178977175
39,25.36470690287298,13.835342772279587,10.059785849248595,1.4695782813448428
40,26.07500645466107,14.3954375955988,9.444962142020152,2.2346067170421273
41,26.45896407786121,15.489382027917683,8.172874704758359,2.796707345185048
42,25.525751315023133,16.112907165841147,6.991803231971793,2.421040917210224
