,Total_Energy,Trans_Energy,Vib_Motion_Energy,Rot_Energy
0,51.66492853603827,0.041741815253673445,0.25022258422387134,51.372964136560746
1,55.89097170811537,0.04568879794466147,0.26490177427026795,55.58038113590039
2,53.25971135295924,0.0447868157654527,0.28088585367076474,52.9340386835228
3,54.987635329936055,0.04694345494263565,0.3103601785383823,54.63033169645501
4,60.4789791508822,0.04839766201702174,0.32232983044998575,60.10825165841519
5,59.23545629272383,0.048338676179047406,0.32175788596668176,58.86535973057813
6,61.30671169227528,0.04822998969944107,0.3202913919961852,60.9381903105798
7,63.22824097233897,0.048122090664875404,0.3188648293121563,62.86125405236187
8,63.528199407786154,0.04799155517457159,0.31874614326425,63.161461709347336
9,59.65013118279475,0.04236238255502957,0.32580882845538434,59.28195997178435
10,62.287853408329056,0.036489397325351385,0.3342855651828589,61.91707844582084
11,61.30692316895519,0.02432261587143559,0.3512404578392664,60.931360095244514
12,62.45811350739379,0.022530884111166594,0.3780303403130782,62.057552282969475
13,63.935473822312986,0.030603925244063506,0.3947582714783982,63.510111625590476
14,61.07071853963512,0.07371309587682177,0.4404666935145911,60.556538750243725
15,64.0727359270142,0.14535994639790045,0.4968762441642029,63.43049973645224
16,63.88330296553949,0.24928178501511852,0.5597131668642966,63.07430801366027
17,70.67055706381,0.38383120017007055,0.6337089703414197,69.65301689329833
18,75.18928365292825,0.40750075779049744,0.6438171297559351,74.13796576538181
19,71.88497591343584,0.40842717038372073,0.6412032396544772,70.83534550339792
20,69.25808998843485,0.4329083333346394,0.6592546171188581,68.16592703798112
21,68.87374050894063,0.49623958004686264,0.709470665347411,67.668030263546
22,72.31020227124256,0.5450058601331765,0.745594336411456,71.01960207469793
23,73.84204090296846,0.5555031735720545,0.7516063089371386,72.5349314204596
24,75.6693170636127,0.5599604517326531,0.7546541815782509,74.35470243030156
25,76.3911849487036,0.5868949290736502,0.7944925008394239,75.00979751879083
26,71.2333267870056,0.7232215679147478,1.0070848685050475,69.50302035058598
27,74.94228482972096,0.8604312891107715,1.2145439841579109,72.86730955645142
28,76.20865032140544,0.9110384295423648,1.2835213023126604,74.01409058955018
29,84.29868900197029,0.9498368533584304,1.3345030181403805,82.01434913047228
30,89.11293768223806,0.9519733966708498,1.3323634489573493,86.82860083661008
31,86.91298268285585,0.9528934547093318,1.3325152692719424,84.62757395887412
32,80.29432732691676,1.0253595833689972,1.4222235638422993,77.8467441797057
33,77.46302408773431,1.2809910362052392,1.728041055110741,74.45399199641838
34,85.07085678552917,1.4845211242611271,1.9704429438710052,81.61589271739672
35,85.45640248263233,1.4934061088935575,1.9851749336283864,81.97782144011008
36,98.31345730736895,1.494622486127477,1.9895777975754714,94.82925702366649
37,105.76789788592609,1.4954623538227054,1.9937541298626205,102.2786814022412
38,101.52516600195129,1.4966099640475004,2.0041524159857884,98.02440362191726
39,99.15883618972671,1.4981157827529679,2.0182166329578894,95.64250377401562
40,89.38902575846618,1.537109851069803,2.099816646046803,85.75209926134991
41,90.0887607597811,1.605722842503588,2.2358924817852874,86.24714543549206
42,97.16880026402818,1.636147105080116,2.305276527082669,93.22737663186533
43,98.91046267973813,1.6372954786452585,2.3197168105586883,94.95345039053494
44,98.97146555630025,1.6388266960070281,2.3303139948326175,95.00232486546041
45,94.28883556734723,1.6408328689020644,2.3405919297172697,90.3074107687274
46,92.26097611740198,1.6817433404901598,2.4389131634182553,88.14031961349353
47,92.74107628358097,1.742998109341552,2.5903414338928044,88.40773674034662
48,95.45802566794434,1.7644913650335217,2.6546052402161164,91.03892906269485
49,93.57519467518951,1.8120816864434985,2.8865555854057217,88.87655740333997
50,96.26834360090442,1.8852039467827177,3.2606261552117184,91.12251349891059
51,102.87068430526085,1.910913264577321,3.4154871960918234,97.54428384459207
52,100.57921517439304,1.9115663323492917,3.436871037584406,95.23077780445907
53,110.61337349961508,1.9113909295388598,3.455768510248203,105.2462140598282
54,110.42425177087287,1.9105911809523204,3.4806112505088063,105.03304933941105
55,101.39148497643221,1.909359467117629,3.5272411240475594,95.95488438526678
56,100.1304788999086,1.9153940290597633,3.6518176943821263,94.56326717646746
