34
1 fs input comment
H -1.2062906715499246 2.877363046291249 -0.1943780451441714
34
4 fs input comment
C -1.7150974532519578 -1.95709725138333 0.7409735171081436
C -3.9294511575346234 -1.4831731681415685 -0.39854947816579667
C 2.6665889063272297 -2.1795252589742957 -0.5660098241501916
C 3.731479461464616 0.6122984522968338 -0.6314533553773819
C 2.2884489231996232 -0.11678004136390632 1.9880736115242819
C -2.5726155254422163 0.49462437398099673 0.2262146261834676
C -2.500221992136604 -1.0151644323874278 -0.2770028937362351
C -1.289475265370876 1.1192930005953334 0.562957878424416
C -0.30038310367047877 0.970966874003858 -0.6105687844828246
N -1.5125228538745856 2.517332416603353 0.6825543158154775
O -0.4302927998386878 1.7107998455185927 -1.5528915342316363
O 0.7603619077895659 0.26067223479377355 -0.3874504956984946
Si 2.2109166745043494 -0.4799988487559465 0.08926809338242683
H -2.0417478575898316 -1.7574812637335508 1.7811633548466725
H -0.6559470565117429 -1.753316981746864 0.5743154421464588
H -1.8637898228387795 -3.05636709878356 0.5831065325853139
H -4.513327158229287 -1.4628045565392205 0.5522895584067435
H -3.849387201623124 -2.511341058411509 -0.6271281146121204
H -4.635763522298377 -0.927838625327578 -1.096017181814081
H 2.415290540345682 -2.061004331915273 -1.7022650641042585
H 2.050451116557456 -3.0290511681360957 -0.15020996140437953
H 3.7445501920626136 -2.43325841889067 -0.38852290363611897
H 4.442230139514894 -0.2354166783022682 -1.131102631928862
H 4.233707350788525 0.6755617642898224 0.3352924544040357
H 3.7135964808263497 1.5923759677827487 -1.1223402767843869
H 3.0488715178281485 -0.7517648172079012 2.4813528959117095
H 1.4456404764608564 -0.6666792378435434 2.4828781967272047
H 2.325956152384654 0.8763970333703994 2.448823060296679
H -3.140428077901689 0.44399459665574587 1.0953611331007154
H -3.0244981163881626 1.1285616438389965 -0.5553983346411103
H -2.126269728765625 -1.1331813402361266 -1.2172201868906174
H -0.6968926059546018 0.7256241758863141 1.4028965522848091
H -2.484614782797372 2.7819404056249 0.9268240121659423
H -1.1058497966338154 2.9797054920630868 -0.1726769294441616
34
5 fs input comment
C -1.705249866078237 -1.942143782045475 0.7755053607071405
C -3.956975740846226 -1.4733935325580283 -0.39144659259676234
C 2.7552370783670126 -2.1682253805324243 -0.5130840592094857
C 3.747757203158601 0.6409341926708875 -0.6055045069354804
C 2.3044825393678106 -0.13636451578386083 1.9438093593652466
C -2.570489891783689 0.47529371342321264 0.1873154169999137
C -2.4662822694293975 -0.9996651272320805 -0.2695620759607945
C -1.270004127608646 1.1125917696936187 0.5704315730322829
C -0.335480334890256 0.9901848140411421 -0.6115019770855433
N -1.570343848613239 2.5265254675249267 0.6927729612578815
O -0.44190815003645156 1.738969557770816 -1.5554468062757312
O 0.7408156060773748 0.22076298741063738 -0.3997306505038289
Si 2.1858517840529834 -0.5096747945604737 0.08142039325661961
H -2.001007209490906 -1.8241676590213414 1.8473482178460379
H -0.6320962645579988 -1.9442861556665287 0.6991461704717108
H -1.8739861133291895 -2.989343337754078 0.5042813791616849
H -4.363836179745866 -1.3914342356064155 0.6158265342896795
H -3.8042463630328722 -2.570747520259563 -0.7570525973536438
H -4.616551214613527 -1.0304462929860891 -1.159417084656346
H 2.5392381443877796 -2.0584075258629415 -1.6495586443347439
H 2.156517367727041 -3.0354812258558836 -0.23183051421941595
H 3.7554191999913167 -2.414802342901972 -0.35716844316762625
H 4.297018584542225 -0.11417613725984954 -1.1960036700792105
H 4.14424220799298 0.7520815591186631 0.41318320329332486
H 3.678705086072436 1.6407873273184372 -1.121074958977088
H 3.0574385736679384 -0.7921221575979689 2.463017100384605
H 1.4213965369294275 -0.5760673730476985 2.385996805218714
H 2.383975242576519 0.8911095784868545 2.315767626150844
H -3.0482350587713953 0.5191265178676406 1.2163340619988396
H -3.017625189975302 1.0241126435328265 -0.6601551423556513
H -1.9627765236178605 -1.096141199861763 -1.3616279658038568
H -0.711813807553162 0.7741288446750559 1.4519075175782667
H -2.4912777806624575 2.798419254920488 0.8623968639133276
H -1.1051926965100507 3.10782763559829 -0.07891608997796737
34
6 fs input comment
C -1.7052710878744146 -1.9258736824915648 0.8006087542317116
C -3.967663740243033 -1.48373925253944 -0.3895960986694183
C 2.8300790386017196 -2.1619449078811 -0.47231224196443355
C 3.7526108161851996 0.6667880274782669 -0.5716795040321643
C 2.321829986193506 -0.17125437529544174 1.9110277676701501
C -2.568745030173954 0.44244320490236505 0.16173800868029817
C -2.4311993560761187 -0.9871385569754842 -0.26639058127276066
C -1.2386861622063694 1.1207511845162788 0.5701324146677916
C -0.35750909326692565 1.0330809656128337 -0.6220838474858968
N -1.607175756708108 2.543638415902651 0.6942851857668261
O -0.4523912537198649 1.7587368783373047 -1.5558393692531296
O 0.7235442689790693 0.1573344228291498 -0.4148341089045039
Si 2.157116346450418 -0.528865937380585 0.07033822132519167
H -1.96244434409928 -1.8482496216142332 1.8101829499724766
H -0.5547900373356517 -2.003459639761664 0.818585913732208
H -1.969618922814901 -2.9076917287359425 0.4257893211747397
H -4.265503203315836 -1.3590311702337095 0.6396744108566885
H -3.8659019066113833 -2.4696072305262873 -0.768220227756634
H -4.51700393094902 -1.0671286728769047 -1.1766690936580386
H 2.744026111486476 -2.1058301975926663 -1.4896612368571125
H 2.2527822008757754 -3.0541003536039453 -0.2896948983612153
H 3.9158449640495876 -2.409992432388048 -0.31076759637594015
H 4.20705533385488 0.06827268411060412 -1.2900041615989637
H 4.158407414025483 0.8668124185326849 0.42013590392970046
H 3.6180698173012447 1.5665118558781812 -1.0692449717625014
H 3.0858965204021933 -0.7276294553330774 2.382914053537242
H 1.3061232423913944 -0.45260336128377054 2.3126062443857864
H 2.455968807455937 0.8817582325121173 2.1449383112175715
H -3.0843784682660913 0.5790071453221713 1.1628043921490958
H -3.035300903564978 0.9356830214166916 -0.6650809324690036
H -1.8915597040028727 -1.0198846295597028 -1.2224943194861282
H -0.8104581268153414 0.7803144855589785 1.5205328747756326
H -2.627578934926717 2.8220910682431413 0.8265582937741119
H -1.178233258039734 3.1809842969828344 0.13078246762763482
34
7 fs input comment
C -1.6976226614323415 -1.9096339886385962 0.8013092487975417
C -3.940990553244365 -1.4876871048934082 -0.3840687503730172
C 2.915665037348768 -2.1736325474622937 -0.4213821241939869
C 3.7350352845427603 0.6832730853128554 -0.5233472700521961
C 2.3200283636197456 -0.20704291920697687 1.8827769751452155
C -2.5591593793269083 0.4185336078265258 0.161808920461214
C -2.408174380028477 -0.9821829048437726 -0.24539361039119853
C -1.2199095329452982 1.1513434324565872 0.5629747939518338
C -0.35149470249816794 1.0801553656862557 -0.6290963504778873
N -1.653329818526219 2.5595115052946205 0.7105050608009557
O -0.4585105777089108 1.7753864946207658 -1.5608034078834456
O 0.7002575031711693 0.07495950149766074 -0.43680171394886314
Si 2.1261622159194316 -0.540986730673935 0.05484318911116936
H -2.0349722192773525 -1.7992709482707379 1.8776433289104675
H -0.6442585253156325 -1.9331493704886311 0.8682731187017475
H -2.0893936632817356 -2.8807949888861244 0.3999052583849613
H -4.308489496742672 -1.3626559888773666 0.6340998292906902
H -3.967700212656549 -2.5283078507821943 -0.7043351285802082
H -4.490750448751226 -0.9088780746305887 -1.214609236585761
H 2.9497512373528347 -2.1400522089572407 -1.6172874450744357
H 2.3239920139827936 -3.1196297424525197 -0.25759141268203817
H 3.9783691222619155 -2.3601475017930187 -0.21476825258340226
H 4.31096220283368 0.10434512801056132 -1.418514413755939
H 4.304346301771446 0.9483797162920253 0.3580444542173894
H 3.4662383757004913 1.6532490541134706 -1.0627090086656685
H 3.1749801653557315 -0.7192309444657292 2.3744099267065724
H 1.296503802055703 -0.32113905657376723 2.2777570377548515
H 2.5331609901561594 0.8795315656081432 1.9782588922784965
H -3.2147933703399594 0.5852617011178051 0.9572486939731703
H -3.076804745932125 0.9534214671789996 -0.669438452085899
H -1.8128369506009803 -0.9717906419219517 -1.1090022624101694
H -0.9200165580295644 0.7569059614157596 1.5466457641655067
H -2.5932432013633404 2.7399983326772817 0.7782923640296464
H -1.11334405275888 3.364023528748097 0.16334148935869205
34
8 fs input comment
C -1.7157129053811968 -1.9044322837415175 0.7948834282180904
C -3.892020511565785 -1.4859185404345836 -0.40040635998698093
C 3.000046534997346 -2.1987567176933314 -0.4003287070548045
C 3.7115259924639195 0.7011555543385937 -0.4972613309474398
C 2.3129457193486815 -0.23163793609370711 1.8667932264553786
C -2.5470945411138657 0.41875562107822534 0.15481774815804747
C -2.3993843350795707 -0.9981116001606731 -0.21077260140423118
C -1.2329079770026523 1.1939669261523378 0.5555200218324732
C -0.31933708093424823 1.1092801862971822 -0.6195172623485348
N -1.675040241262427 2.5827109149903613 0.7199523121065444
O -0.4593367945717141 1.7941530274912745 -1.573420998479261
O 0.667929460245866 -0.000898562718663146 -0.4641875795545876
Si 2.102641380678878 -0.5436516180580622 0.037605868375101326
H -2.1303514284287446 -1.7339382902179024 1.7983727539686523
H -0.6249860527782354 -1.8156169173299082 0.8336664070362312
H -2.0990744694653762 -2.8525372574719063 0.48168271880537256
H -4.433020822733061 -1.3805864443248375 0.5584927313438206
H -4.049252587117582 -2.6158754204787815 -0.6309129090489435
H -4.381896834740299 -0.8037690576991104 -1.0780541420469119
H 3.136230011926678 -2.172517211069726 -1.5372003205954838
H 2.4633395971464576 -3.0984108194715057 -0.18802096096807128
H 4.000348650409273 -2.2719113688975834 -0.03245997590385656
H 4.327156099616005 0.2700041121210404 -1.2436349221279133
H 4.497062008232862 0.9881854912301233 0.2659213740412811
H 3.2997162314837385 1.6403177521602041 -0.9457953785495461
H 3.1433616127403217 -0.7180246605141993 2.3896245388383197
H 1.359373936914915 -0.24308179796031062 2.351135586589888
H 2.592081084843189 0.8359631944875993 1.8431503704146246
H -3.432399993920796 0.5512457020247338 0.9062266703769034
H -3.0234245498787895 0.9771725868258884 -0.666177923606537
H -1.692609500249402 -1.0013923725132223 -1.1971682693354917
H -0.9663591666295597 0.7368818806895626 1.507227356300367
H -2.730608663948191 2.6637408138751724 0.7390668727451564
H -1.1841843330241837 3.270937914418757 0.32026358240504704
34
9 fs input comment
C -1.7463707450014923 -1.8920593514657305 0.7969620543324761
C -3.8394234057791854 -1.4896305272873 -0.41031125128965396
C 3.074683357329953 -2.226197548563309 -0.3941651433049212
C 3.6836134232349487 0.7210888345355889 -0.4669977379982068
C 2.3066204601924567 -0.24419797148701025 1.8588169052085874
C -2.5522832740409878 0.4518692189195705 0.1546393490707945
C -2.388829435653534 -1.022935974975613 -0.19893857980231644
C -1.2692918674331592 1.2421867596204765 0.5496712266717518
C -0.2733434019181803 1.1211273733306857 -0.6086659875312186
N -1.7097516690141268 2.588208112637314 0.7383223822366636
O -0.4468421229761698 1.8047831538643864 -1.5875290751732543
O 0.6211085780209226 -0.06482472745252058 -0.49970060736432464
Si 2.089213857045959 -0.5480680757736957 0.01798686736937959
H -2.2100562187295285 -1.6427606921429485 1.7201214568992647
H -0.6301432126830842 -1.7230683980339094 0.7787328763323357
H -2.0135226822639845 -2.9427409052785642 0.5965710111585196
H -4.504352635481801 -1.3721378007207783 0.4660612395229285
H -4.056304204071396 -2.4745111135292484 -0.594322870927786
H -4.296638475443342 -0.7278247298282753 -1.0118758894448734
H 3.3087206660347785 -2.2395071781365283 -1.3786701375090271
H 2.566653387082604 -3.142881725628629 -0.07895455674800572
H 4.053359106600843 -2.1744531640382054 0.2197833231628923
H 4.383865868313541 0.33735859689504194 -1.203265950826101
H 4.527771765028294 0.9849952247617384 0.15699061967564718
H 3.1491393478062 1.570077062374268 -0.7725563593524779
H 3.047906903894932 -0.7519544348078006 2.4249186688906126
H 1.3942635074874445 -0.21944720320402195 2.528955823088475
H 2.642653329687392 0.7918901520079284 1.7633478730896004
H -3.407163533662214 0.4992753523803416 0.8439466501588099
H -2.8948182818551587 0.9890750275739616 -0.7246535207085113
H -1.8139306738753478 -1.083554781197403 -1.092272419409411
H -0.9038142086916396 0.7522794264053201 1.4674581684174004
H -2.6876904429282487 2.6346281382258234 0.6849640525241892
H -1.1045652510918063 3.3764823285213925 0.315149952908274
34
10 fs input comment
C -1.7621053725374438 -1.8907711552369846 0.8049478617149979
C -3.794510516399817 -1.4743440619135575 -0.40879900747188924
C 3.1629909846396576 -2.2444896592754664 -0.3608173841298184
C 3.6536591796518048 0.7371666156999899 -0.43252793702135894
C 2.2831547227996927 -0.24785393515417176 1.8669035056782184
C -2.554238311867589 0.48771319500349897 0.14793573986465544
C -2.3931979530295946 -1.045336156607805 -0.19716724421327575
C -1.307490861032568 1.2741615018735173 0.5545794681473599
C -0.23418100197619535 1.125566174462949 -0.6065272994124257
N -1.7283440006251096 2.597824082169954 0.7650504086215287
O -0.421477853639527 1.8070106942208664 -1.582501697185187
O 0.5502985170593293 -0.11854802079640339 -0.5501560164132855
Si 2.086736814813213 -0.551299637979642 -0.00673322089819302
H -2.2480728908039556 -1.5630572173469135 1.7835821505570912
H -0.7432050529192773 -1.6863878439179554 0.772777116211255
H -1.861071847517518 -3.0038822387752866 0.6964540137640376
H -4.460404175876885 -1.3412413521839266 0.4489575686065856
H -4.006530989367215 -2.5290764859444024 -0.7473769502733945
H -4.252142177518829 -0.704771733547868 -1.1223758224079305
H 3.5480868375031926 -2.3396125527458915 -1.4885371348339198
H 2.670023232709082 -3.181736574380743 -0.0017369839139934487
H 3.9505046263723584 -2.0625725531379744 0.36780825139809725
H 4.351219229371503 0.3533131043210521 -1.3457631372557304
H 4.451949841004313 1.021770916704093 0.2394388422567099
H 2.990954274721094 1.646811572419279 -0.6684261905014125
H 3.0304227391648997 -0.8520074910038624 2.468058891740577
H 1.5000234961354721 -0.20895498014657876 2.622880530125199
H 2.6866787331317443 0.7818350362602483 1.777746238795188
H -3.305171786870559 0.5044213847430906 0.8806831450771134
H -2.79708253298539 0.9810079319297426 -0.8297406335491421
H -1.9028950852652418 -1.1859797132136514 -1.1570740647559308
H -0.7956731226521228 0.8257545394326173 1.4386730350681083
H -2.740935385980404 2.7032611994869193 0.6103156900444289
H -1.1656562137347541 3.3349113542404063 0.36042552189658617
34
11 fs input comment
C -1.779422877744778 -1.8993485098882856 0.8430979819537187
C -3.784800000310846 -1.4559420656595794 -0.4231165668128357
C 3.2490455024043348 -2.258715916146701 -0.33498510878846777
C 3.620021643146337 0.7530566341543521 -0.4226800368473949
C 2.2634697011275495 -0.24856054500871924 1.894398569876052
C -2.5363357330818683 0.509154662577496 0.11739012991288801
C -2.405704418320251 -1.0562997532273883 -0.21148447089666197
C -1.3237413889334713 1.2840435928275273 0.5647542425965943
C -0.21716504451787533 1.1163423528055714 -0.6171205895971176
N -1.753320658714272 2.611389323650261 0.7935237116549742
O -0.3809195805698069 1.799273302349392 -1.5665428198369569
O 0.4724080627939378 -0.15336205516753526 -0.6055410155118988
Si 2.0916809245432755 -0.5556175615648209 -0.032471847173404414
H -2.167472760786761 -1.5818892674771323 1.7869273768916172
H -0.6741242169764847 -1.6325887643683865 0.8484123469183609
H -1.7482099805051747 -2.9498071424178796 0.7679359811290489
H -4.3603484104574175 -1.3279416623537201 0.49507769505569266
H -3.8706827743833596 -2.4976636465408633 -0.909734399858243
H -4.168699853103355 -0.8505187408798563 -1.2195567082984065
H 3.7097761167724403 -2.4277190568415516 -1.3057512999556633
H 2.794802834113563 -3.1582876441798966 -0.003307818770820404
H 3.903319549690333 -1.9448156139074777 0.46848889399265736
H 4.056906467379114 0.49513945206745846 -1.3287402470147174
H 4.3080774903190004 1.050164233695172 0.422610273775293
H 3.000616341522732 1.6426012014553184 -0.5926194033517624
H 2.9928824011550565 -0.896314032527106 2.3737329349776477
H 1.514230749488308 -0.1819498527334715 2.661100705343367
H 2.7153849655000046 0.7497705428553604 1.8891216024421833
H -3.301630600811949 0.5963337419234036 1.0045032354859025
H -2.788864031497849 0.9302661387939734 -0.839395680728087
H -1.903829587817738 -1.2473448621408334 -1.2927299458311579
H -0.7406946842961281 0.9376843234005441 1.4213228525932136
H -2.7415781184904393 2.8059379025309923 0.5446693346204393
H -1.1995225860109877 3.328894202612742 0.36513424189391236
34
12 fs input comment
C -1.766156183438757 -1.888808871905356 0.8939933838366393
C -3.804187393153134 -1.4521489539279102 -0.44854354479068337
C 3.319579948322389 -2.259336026984077 -0.3016469050272211
C 3.5638816725767213 0.7709160149620641 -0.40214009316255345
C 2.2467593211857078 -0.2471447038536534 1.9246152071955724
C -2.514771383913877 0.5091871923736665 0.10240296157212662
C -2.400274204317864 -1.0512593663618843 -0.24568412395810924
C -1.3084048161319526 1.2854034066004343 0.5732274389939415
C -0.22495662450255438 1.0811229461599519 -0.6258773873341037
N -1.7800722524026475 2.6338934609129105 0.820684669840329
O -0.3265553514189462 1.793837007368792 -1.553447022485649
O 0.3929211342572813 -0.17147014804300326 -0.6635942056382859
Si 2.0986231035833303 -0.5649172252854848 -0.06105219813375863
H -2.119962839679838 -1.621532241133425 1.886026029298325
H -0.6931508625746797 -1.6007530461492145 0.9653145784587692
H -1.7385437079930202 -2.9919749261736484 0.774529924674914
H -4.298961779732373 -1.3615764324109925 0.5155860745143169
H -3.716246128682041 -2.3647909777986666 -0.9120337920907925
H -4.176127621854162 -0.9178990392748034 -1.3293064647299686
H 3.914952009190232 -2.4943054807800658 -1.1341853509537698
H 2.8510349427225865 -3.2181854519890285 0.004285689485288254
H 3.970146307539035 -1.8622881741990827 0.537079142981557
H 3.891385901381758 0.6129052440382536 -1.4487880328523433
H 4.114544750598815 0.9664331672323414 0.4782174151330003
H 3.0368669240084483 1.6922868507697286 -0.5447115563506854
H 2.9975850320338986 -0.9681229722512489 2.2383701628213175
H 1.4057227216534327 -0.17383340871041844 2.6694165122250477
H 2.7461817314075274 0.7200873954514055 2.0422534530986733
H -3.1958660215238894 0.6981252930070642 0.9002127639072008
H -2.895589735455336 0.939348619504474 -0.8341171416008027
H -1.9371889830964952 -1.2072235597229606 -1.1499185723112921
H -0.7504687466955289 0.9987122132293146 1.4733721144357719
H -2.6749944006428383 2.8724762728526567 0.4985232261989675
H -1.1347287148259924 3.3920955001813855 0.34403898373567693
34
13 fs input comment
C -1.7339097697078347 -1.8752937065936868 0.9385037283695215
C -3.827871473052726 -1.4474857644365684 -0.4904867953293787
C 3.38009991311169 -2.2433296116637846 -0.24583150323738118
C 3.473588347674058 0.7951569933593362 -0.3925159495742148
C 2.2223263029278093 -0.24618684692659934 1.9566753239294934
C -2.4850276516060585 0.4880828682004411 0.08367027909469177
C -2.38895298441634 -1.0285507869082344 -0.2510672928599403
C -1.27251412783246 1.2840203448569074 0.5790658115017457
C -0.2554947186651177 1.0240394804266975 -0.6250585118660831
N -1.7817671344893409 2.6672882620429617 0.8407571434401193
O -0.2641968376636862 1.8022906125443987 -1.5416391875643287
O 0.32313880414470164 -0.17530516264861257 -0.7171396788887423
Si 2.10611459199189 -0.573228071530433 -0.09044542193186678
H -2.1600474326307615 -1.6819998155944738 1.9749648646992786
H -0.7297367540749041 -1.5907209350100562 1.0541512571709475
H -1.8004382482182235 -2.960636903101969 0.7347597028883379
H -4.340273542274141 -1.4394928379197565 0.45797473265544575
H -3.631043724107691 -2.521215971397949 -0.8843663758738662
H -4.272227563674601 -0.8810884010948018 -1.349341314484245
H 4.167276833901098 -2.5063033482981805 -1.1285971880388743
H 2.917958709150274 -3.2090229348048895 0.01981272453499617
H 4.028553047240328 -1.8801089501587869 0.5172226754128764
H 3.9002993168346447 0.6987962736082096 -1.4786687228336113
H 4.096117533953755 0.8143776065082149 0.5170422593547792
H 2.996570056276741 1.8557084317377681 -0.4840686961186147
H 2.9745380136104136 -1.064597806653348 2.1642044143652495
H 1.3465508440251397 -0.2506413596363365 2.5704200332552345
H 2.7598906294139303 0.6908693459805234 2.1914619539852334
H -3.22733748182774 0.7440678222001184 0.8392468022067076
H -2.9851020473036396 0.9853144048289376 -0.7920880605029191
H -1.7752677911126067 -1.1618344930577682 -1.185009483216927
H -0.8265424208191379 0.968387023011188 1.5448302643075318
H -2.74872238724949 2.8905935334655144 0.4348159072698365
H -1.1710261394515116 3.2736855298745673 0.47434433486955996
34
14 fs input comment
C -1.7204900930499467 -1.851695840162602 0.9825553294305596
C -3.838116247149254 -1.460976363274696 -0.5507835905740877
C 3.4405398146316335 -2.2306030850799963 -0.2017833798913855
C 3.3648512130661095 0.8323317998300025 -0.40728082074023464
C 2.2055134296607353 -0.2526433334227453 1.9778109875748866
C -2.462096178280254 0.47374054411151884 0.06274584323220392
C -2.3707322068132703 -0.994443509249465 -0.23448951035867235
C -1.235117761072663 1.285809039341991 0.5799606190718672
C -0.2966878720649611 0.9737862878296039 -0.6369696812870445
N -1.7898040241184332 2.68322270931537 0.8485263355992262
O -0.19518206846902092 1.8115874210857383 -1.5261438555971625
O 0.27460565313750623 -0.18015891411523954 -0.7567419385848491
Si 2.1115516001193457 -0.5844908709340464 -0.11665354760586445
H -2.2344099775762745 -1.7458386457167692 1.900141439191656
H -0.6245861079426401 -1.5679018519389907 1.1146313910733168
H -1.8700233077352886 -2.8612657661522976 0.6869598311275134
H -4.458989249648867 -1.5090557230297268 0.3653857730709009
H -3.7002006053946532 -2.5487363994250347 -0.7828928872311395
H -4.37000731380172 -0.8648687490197172 -1.243709664293745
H 4.136161871590971 -2.3996884541203842 -0.9584014519258406
H 2.9902631964820907 -3.155064625685922 0.056282583021839645
H 4.138702069752708 -1.9254200881199064 0.6030838329764974
H 3.9552236656562205 0.7643625381192605 -1.2537053064577934
H 4.142708730984006 0.6500790756942991 0.4280520123177779
H 3.0183001337277857 1.845635494663343 -0.3685066430888495
H 2.826607622594835 -1.0942861754692548 2.1702886093297646
H 1.2495453712140383 -0.39250784599869837 2.4934311091765786
H 2.7273018221002725 0.6316001214026071 2.3062478363173633
H -3.3148412905083937 0.6815582139774287 0.8558114746054976
H -2.9383846643040052 1.0119397333528999 -0.7346744952863983
