,Total_Energy,Trans_Energy,Vib_Motion_Energy,Rot_Energy
0,57.10350390531963,0.03848518263155421,0.22626345794063282,56.83875526474742
1,56.88707589321862,0.0688877550353526,0.20618835573100194,56.61199978245232
2,58.25366544972743,0.11531654929320527,0.1920731394772779,57.94627576095699
3,58.49797454379531,0.1567280162341548,0.18774689566583475,58.15349963189522
4,61.8803358955787,0.1828333623131807,0.18608908071406421,61.51141345255153
5,62.750638233608925,0.19345855187869046,0.18229691086431443,62.374882770865945
6,61.866758165754,0.2487060491169757,0.17032551563544573,61.44772660100153
7,66.82537543112078,0.3081214284255885,0.16544323014152582,66.35181077255362
8,64.28711203992067,0.41668380626401935,0.15428992630364327,63.71613830735288
9,66.20598880015643,0.6221843596683194,0.1410845909857783,65.44271984950231
10,70.6410023632022,0.7160256335377698,0.13748093509132184,69.78749579457316
11,67.55347051665889,0.7783383580568506,0.13402092934025436,66.64111122926191
12,72.50184207739007,0.8399987324493132,0.13108004969248205,71.53076329524843
13,71.23627623946278,0.8789557752738679,0.1262748236001669,70.23104564058858
14,68.27937678477932,1.0237670701896335,0.10841460821477013,67.1471951063748
15,68.9009468244282,1.3330556733935996,0.08080968491398667,67.4870814661207
16,69.47350657810067,1.7387555819045653,0.056477418117746404,67.6782735780781
17,72.52722933904214,2.016283881977454,0.043443780791539065,70.46750167627353
18,72.64806348885202,2.2563889745376513,0.032115941814229505,70.35955857250019
19,75.43360113297982,2.5228217196667586,0.021919129029834245,72.88886028428257
20,73.02437361745471,3.0151650829645202,0.010878428335342371,69.99833010615488
21,75.96921192718862,3.513211268057822,0.007245002313362893,72.44875565681782
22,76.59240854207889,3.7641275856004874,0.00794958725005227,72.82033136922819
23,78.76893861960431,4.090383316269453,0.010940162879016951,74.66761514045609
24,83.49176902113562,4.234317469740481,0.013068628008434974,79.24438292338674
25,79.28330825615656,4.79087082207268,0.03057918223338569,74.4618582518503
26,79.44431479055437,5.678795512697293,0.07231687146301623,73.69320240639425
27,78.98183719254949,6.861951473593245,0.14340845430348595,71.97647726465279
28,81.05729331414665,8.318005902355905,0.26432668143988597,72.47496073035114
29,89.41996130136572,8.859314275201726,0.3193894569879938,80.2412575691755
30,92.04829439611808,8.86342125333745,0.3215943817243636,82.86327876105618
31,94.06953207446143,8.867528699457926,0.3231996514148795,84.8788037235891
32,93.04998424531937,8.87155767318993,0.32426824472221966,83.85415832740688
33,92.12668754736724,8.874468213279615,0.32670291165991217,82.9255164224274
34,96.4099918653252,8.876571666818442,0.32963413338708886,87.20378606512007
35,101.39877565122495,8.878455959571134,0.3314455903446354,92.18887410130938
36,109.13597749257988,8.88019271971246,0.3327487422733776,99.92303603059406
37,111.47921740457926,8.881387577910377,0.33365321882305854,102.2641766078454
38,115.00035422639972,8.88129572856792,0.3352080013401297,105.78385049649157
39,116.03483146396601,8.879998226214667,0.3381404084994121,106.81669282925182
40,119.07768195613987,8.878170401458231,0.34170050844834743,109.85781104623342
41,122.19231006352265,8.876863684334028,0.3445204645350036,112.97092591465423
42,119.3458983543113,8.876278797577458,0.3453286968166247,110.12429085991721
43,112.08246495415213,8.875507546752795,0.3448728139741595,102.86208459342458
44,98.80593577903161,8.773499984648396,0.3506192326672469,89.6818165617163
45,95.58800995135965,8.53827853486573,0.3669759326477028,86.68275548384686
46,97.52822540213987,8.356939394851278,0.4009944566518732,88.77029155063626
47,98.20982738426908,8.309259780924625,0.4579764484610124,89.4425911548829
48,100.18142281555066,8.32891167951447,0.5021598092546656,91.35035132678193
49,100.41547180944691,8.382914807816501,0.5315244137851187,91.50103258784553
50,103.0853860526954,8.419092286557852,0.5479096785784181,94.11838408755884
51,104.01800151789502,8.457844686137067,0.5518979574003575,95.00825887435754
52,116.40797035841335,8.49693052076457,0.5549666678077381,107.35607316984083
53,129.71383127905048,8.5009279441173,0.5503102015541821,120.66259313337906
54,129.6867503583377,8.505331614915628,0.5455802346186521,120.63583850880374
55,128.90281816881958,8.50982478320512,0.5387316100520418,119.85426177556224
56,120.3766918319978,8.514413689934404,0.5315991635446154,111.33067897851856
57,118.4402890603054,8.518982874389634,0.5263269626320897,109.39497922328411
58,121.91268320658978,8.524005507002935,0.5221608386131293,112.86651686097362
59,121.48965399840199,8.528705146377241,0.5168869187614462,112.44406193326328
60,118.46108937518089,8.532096822547903,0.5110417818296058,109.41795077080369
61,112.23726063749871,8.862238394717,0.5491959353827831,102.82582630739888
62,112.42944220446603,9.5410549475419,0.6503778959711646,102.23800936095292
63,112.7301031927203,10.356546851753436,0.8231751101911868,101.55038123077567
64,119.23650385318577,10.87391389074395,0.9579027425248804,107.40468721991691
65,120.31267147258886,10.910280846814825,0.963893343545881,108.43849728222798
66,118.33981461128138,10.912547689011316,0.9601691945605657,106.46709772770967
67,118.17662477277278,11.038014672471368,1.029146598104064,106.10946350219727
68,117.09480807624784,11.454398613311911,1.2863767580414343,104.3540327048947
69,121.24355926256302,11.81108813167114,1.5198917385345783,107.91257939235743
70,119.89835103397418,12.110416982325674,1.7400608950216365,106.0478731566267
71,132.28193698370052,12.4148348326687,1.9788034672270653,117.88829868380485
72,141.57725307769158,12.447127744449828,1.9985761998526872,127.13154913338852
73,145.00538674951028,12.447948785041874,1.9902514298512086,130.56718653461704
74,161.4026976324136,12.448339726720475,1.9817822001699499,146.97257570552327
75,165.65761850669523,12.44921125644445,1.9724717706397714,151.2359354796116
76,163.85130871571448,12.450401497483325,1.9643505872547529,149.43655663097664
77,162.48602113245707,12.450322206401236,1.9577235936690913,148.07797533238661
