,Total_Energy,Trans_Energy,Vib_Motion_Energy,Rot_Energy
0,33.22697030564422,0.4774830302906379,0.41322312338786776,32.3362641519657
1,27.013787494701354,0.5984454765390348,0.3780572281952108,26.03728478996649
2,25.65248114529755,0.6457284854086208,0.30579239062834923,24.70096026926016
3,28.007666352794963,0.6337520716391846,0.22192433876466103,27.151989942391523
4,29.395927803822726,0.5959683006935157,0.16713955830677205,28.632819944822664
5,34.24346071908232,0.5314347572432595,0.13604316525154567,33.57598279658758
6,33.84774953988231,0.5247900959172426,0.08455910858977721,33.23840033537537
7,32.917646412519986,0.5090925101130578,0.058010949048753147,32.350542953358016
8,30.879904891327612,0.5002199059976249,0.05772479209361141,30.321960193236336
9,33.49232061184177,0.5762848602256025,0.137978656924624,32.77805709469135
10,35.786224459269356,0.6041037737329852,0.21128383645813187,34.9708368490785
11,35.41979456307971,0.6514658805120097,0.2704034607381593,34.49792522182957
12,39.075771276876516,0.7313219575511567,0.301203396625164,38.04324592270006
13,34.71000935548796,0.7944829097629333,0.2591714062372326,33.656355039487906
14,36.91419114350019,0.9431346647945835,0.2385667351662028,35.73248974353948
15,39.1657679403723,1.2795381703705464,0.37453526988573543,37.511694500116015
16,38.126423636904335,1.7788726794282317,0.7481289346417903,35.599422022834
17,42.42925462370212,2.134462704938855,1.1015429275314086,39.193248991231805
18,37.59399622541975,2.388623069243457,1.3940569168253505,33.811316239351285
19,36.73006954781541,2.5775427878945187,1.5897787415874185,32.562748018333416
20,37.697120923567766,2.9860860511497007,1.923732636480317,32.78730223593749
21,38.942635199125675,3.3321878365040045,2.118703995993368,33.49174336662819
22,40.714500713499866,3.3409058156238887,1.9631532131704659,35.41044168470557
23,41.59047855528862,3.3938423213047755,1.9401602469275365,36.25647598705643
24,39.498750607694674,3.1969511111566535,1.7830816188112593,34.5187178777268
25,33.326867473196536,3.33776443303785,1.9864032838487393,28.00269975630996
26,34.18044203955069,3.742281210942895,2.427435417461569,28.01072541114617
27,31.588667931056047,4.4586497379055245,3.073850729920728,24.056167463229624
28,35.32401249522044,5.520428702785221,3.938839479488356,25.86474431294753
29,40.67406952533984,5.918480075393566,4.098119355331581,30.657470094615352
30,36.82579546738346,6.021719878401774,3.999280564940975,26.80479502403972
31,43.0685178760792,6.218912291648079,4.086847964569446,32.762757619861794
32,42.68699624860616,6.326012047273444,4.236513356609407,32.12447084472335
33,41.31172868403916,6.22498907894686,4.308735977311708,30.77800362777936
34,45.84657194517831,5.9375618633029505,4.234188882693542,35.67482119918159
35,41.43807174875022,5.5706478238645225,4.036229163307802,31.831194761578523
36,43.87270488454597,5.231619943571802,3.79081055578401,34.85027438518975
37,47.22254544816968,4.9916495643367025,3.58453351039502,38.64636237343846
38,47.389272923490196,4.885340253176393,3.477890217809979,39.02604245250448
39,50.096748738524724,4.909730427748902,3.480928640190715,41.706089670585854
40,56.0890057605982,5.00922909125277,3.525966965845991,47.55380970349967
41,55.216873870062145,5.072863056549228,3.487740982584561,46.6562698309275
42,54.53251909858354,4.990514834562428,3.252592468074928,46.289411795945675
43,54.925963371485224,4.739463824212401,2.7827124596597637,47.403787087612535
44,46.15803500080138,4.4232082613019,2.2114210301123354,39.523405709387745
45,49.306589326568144,4.118627937274451,1.6079813346544738,43.57998005463995
46,46.9150676523476,3.947113386308873,1.0049227726679821,41.96303149336951
47,42.26507575896419,4.205192558054611,0.7639298005034694,37.29595340040619
48,46.68217418354224,5.154803142177706,1.1340668425330551,40.39330419883168
49,44.45215704305706,6.732467740552691,1.9145341660376096,35.80515513646673
50,48.7846582621678,8.557649955395702,2.7559648486170785,37.47104345815523
51,53.31983911530642,10.37660891730334,3.550786093545393,39.392444104457475
52,54.66006066998465,11.855401473178478,4.227542048057956,38.57711714874824
53,57.61639382000962,12.664510295901055,4.624822029069879,40.327061495038635
54,55.456111271070725,12.802977773676595,4.67399422881676,37.97913926857729
55,55.150761550745166,12.415276533329843,4.364689106271571,38.37079591114401
56,53.890246533474915,11.714609088249228,3.7768372733769864,38.39880017184858
57,54.144820468499425,10.891948417220917,3.0527674681362127,40.200104583142135
58,52.8675459175519,10.087104344540187,2.3408203351173587,40.43962123789448
59,52.23104292739611,9.361320944287062,1.7368289656928853,41.132893017416144
60,50.30555389500976,8.678812557036707,1.266671891519026,40.360069446454006
61,44.57050775172864,8.44760200533085,0.9719067655704897,35.15099898082739
62,48.16916386400233,8.451685956839551,0.7032589627801001,39.014218944382634
63,43.406394664023054,8.214695565659552,0.4122923271156057,34.77940677124799
64,43.81533352720309,7.524166016448275,0.20718548669308523,36.083982024061726
65,46.099946846112026,6.484168874588348,0.14118332102258657,39.47459465050062
66,43.52198156327473,5.59828446316767,0.22973223425723321,37.69396486584972
67,47.947462850447565,4.894599476564055,0.4465191141760726,42.606344259707846
68,49.045021845255626,4.308819348824916,0.8105282691412687,43.92567422728928
69,47.49740392685779,3.7102575387817485,1.249614198692442,42.53753218938322
70,43.449521193463376,3.0369121242088792,2.0554683930702895,38.35714067618442
71,46.06052522890762,2.509099967489573,3.3656636301609,40.18576163125713
72,49.32220301291366,2.2178763717995373,4.983217846151219,42.12110879496286
73,59.29381038330924,1.8742357647163312,6.577309774589405,50.84226484400356
74,73.95230076809918,1.4433962144195658,7.844188715989748,64.66471583768976
75,76.44523208511728,1.0352458371483269,8.643888628737983,66.766097619231
76,80.86866669691277,0.7853309670249424,8.838982815091784,71.24435291479608
77,75.04087897539374,0.8312885963973244,8.12786803572196,66.08172234327442
78,60.43801325976298,1.4242746340231405,6.151511990626991,52.86222663511261
79,52.91338958988873,2.9781450176747843,3.549102268701764,46.386142303511996
80,49.23473214428562,6.047804445440751,2.0539283196336195,41.13299937921151
81,61.90186067288553,10.35054566304202,2.8386016653554433,48.71271334448926
82,76.20298191782643,14.243962593888575,4.8192957237846645,57.13972360015387
83,86.40097464267784,16.714423472275687,6.306208551611006,63.38034261879121
84,86.92084640575119,17.89865395961912,6.829332872167846,62.19285957396475
85,84.75859655718999,18.14196884618472,6.592870387070137,60.02375732393332
86,82.00938170377667,17.5154774042332,5.787788162945515,58.7061161365988
87,72.38214397021754,15.886934391804234,4.546880734540821,51.948328843872446
88,69.35250118837506,13.223960606415787,3.182185365567171,52.94635521639049
89,56.82446853101094,9.953824885373196,2.31612545877921,44.554518186859355
90,49.223859088033265,6.970562749210824,2.4359366302967005,39.81735970852599
91,50.28023091697542,4.994637986015379,3.252796269458532,42.03279666150151
92,52.118713935639974,4.104996089453608,3.9754884370580257,44.038229409128434
93,61.55557277378844,4.028078513770092,4.151098333733077,53.376395926285404
94,60.587900635212556,4.498610102222779,3.841823618222267,52.24746691476671
95,55.913749276606524,5.317359070545831,3.2893480093912855,47.307042196668824
96,50.34436272611975,6.279423387467331,2.7149666355755584,41.34997270307722
97,45.81759862066905,7.169601800015643,2.243383112920935,36.4046137077329
98,44.58191004997235,7.803922790578962,1.8991492738424085,34.87883798555135
99,49.22229242923324,8.027095064145158,1.6805985939961465,39.51459877109115
100,54.93439672895046,7.837941268409937,1.5659922758721794,45.53046318466856
101,58.08249584261367,7.780052250887489,1.438108156899081,48.86433543482743
102,69.8741441227011,8.023905692488817,1.2972616479137145,60.55297678229807
103,67.77357634479098,8.583812271621115,1.1805306374800077,58.00923343568966
104,64.62277769910153,9.646367292985309,1.0844908737171253,53.891919532400046
105,63.98607669366761,10.762218829457174,1.0675855136888404,52.156272350522435
106,61.02140550771218,10.667760430027462,1.0852915601855784,49.26835351749846
107,63.1142139591106,7.791541041640864,1.4375115600870874,53.885161357382614
108,58.293550317399976,4.116478277179925,3.424941784801753,50.75213025541804
109,57.29383864588009,2.3658235581270644,6.107310798393586,48.820704289359476
110,56.83973072226249,2.006597261557852,7.105098834811878,47.72803462589293
111,58.2504746929934,2.279654825476819,6.586518246553297,49.38430162096295
112,59.64853147673509,2.9257159927212606,5.927704173814849,50.79511131019895
113,61.810720105115095,3.8401810564157897,5.410566648274836,52.559972400424606
114,60.79749996443259,5.151577512593534,4.827918393098471,50.818004058740925
115,54.70211211765505,6.667401328189058,4.296532711286047,43.73817807817977
116,60.15424601191949,7.761368729491379,4.03474521308182,48.35813206934618
117,58.08548235485217,7.365728597835425,4.453869616003393,46.26588414101341
118,57.47103965621712,5.316084036639616,5.971647896002241,46.18330772357516
119,68.84982188162729,3.316345127774959,8.34891625156907,57.184560502283475
120,67.48224033745322,2.489128404876814,9.977042496524133,55.0160694360522
121,65.34698181119094,2.5101245006839026,9.976363001133263,52.860494309373756
122,62.21104271388828,3.002491517419838,9.084473483342686,50.12407771312583
123,62.1811693830142,3.798052203612356,8.087863082822937,50.29525409657873
124,71.04485792906897,4.7523452695211335,7.37102326097649,58.92148939857121
125,69.89660292897983,5.539522348854996,7.138896280189783,57.21818429993499
126,67.00570358462961,5.515515742989641,7.386772514852844,54.1034153267872
127,62.75168396902328,4.338181362308829,7.9897400545199195,50.423762552194795
128,64.24827165792985,2.9659968730828266,8.891720571502951,52.390554213344444
129,69.55441725597883,2.418338045228661,9.728875662269079,57.40720354848096
130,75.49696041995801,2.533280278617958,10.022256074819593,62.94142406652004
131,73.48160823081153,3.012983044397508,9.795809540021827,60.67281564639228
132,66.94026285722289,3.8414434532049238,9.231221294888444,53.86759810913025
133,73.62037321852185,5.189702978655485,8.470810230704197,59.959860009162114
134,79.5290526707708,7.224522200498555,7.737303749486019,64.56722672078654
135,94.09854951458665,9.521355378455889,7.259255168571472,77.31793896755983
136,103.03357741126392,11.086925184582876,7.306211847152147,84.64044037952921
137,92.70659138264591,11.448291399233385,8.309200649066028,72.94909933434688
138,84.48482127530127,11.170768760874791,10.479232642643668,62.83481987178247
139,82.59569768373899,10.818745031915327,13.002167299429125,58.77478535239417
140,90.73293087162921,10.149740832765378,14.353701082747119,66.22948895611685
141,92.57298092672139,8.832761523384988,13.872123785943835,69.86809561739246
142,83.60122115421532,7.070502760073834,12.066375038857789,64.46434335528303
143,69.99266939990812,5.336855851307822,9.715503294902929,54.94031025369775
144,55.41153871928158,4.0381657839337946,7.367650760499169,44.00572217484868
145,52.18768626853346,3.360377991491126,5.369887619890359,43.45742065715165
146,50.59155708855019,3.1322042262368144,3.9546336352461706,43.50471922706723
147,53.92638142933586,2.843427678668836,3.1819215857101977,47.901032164956945
148,58.52826573011483,2.2205384183975183,2.8851441427419724,53.4225831689753
149,61.67703015869006,1.6467108413928426,2.701221735919173,57.32909758137798
150,68.6897053724173,1.495453558875932,2.286690402644554,64.90756141089686
151,65.71069399242317,1.8469341877741492,1.7312680245555385,62.13249178009355
152,60.556427634812835,2.7216249445256335,1.3447676005246776,56.49003508976252
153,54.457038270733015,4.137285590800946,1.2180341302159379,49.10171854971595
154,50.83958637684371,6.069526555572614,1.254518118834489,43.515541702436444
155,51.99533419591858,8.180726774466663,1.3127981307799597,42.501809290670934
156,55.57880142238002,9.626487723550852,1.292915849431592,44.659397849397294
